IP Source,PERMIT,PERMIT TCP,PERMIT UDP,DENY,Nb Port Dest,Nb Port Src,Port Dest Well-Known,Port Dest Registered,Port Dest Dynamic/Private
66.24.144.190,2,0,0,0,1,1,0,2,0
66.240.192.138,37,0,0,1,3,37,0,30,8
66.240.205.34,14,0,0,22,20,20,1,21,14
66.240.219.146,0,0,0,5,5,4,0,2,3
66.240.236.109,6,0,0,12,11,13,0,17,1
66.240.236.116,18,0,0,12,12,15,0,23,7
66.240.236.119,0,0,0,3,3,2,0,2,1
66.242.75.96,6,0,0,0,1,6,0,6,0
66.249.65.102,1,0,0,0,1,1,0,1,0
66.249.65.103,1,0,0,0,1,1,0,1,0
66.249.66.15,1,0,0,0,1,1,0,1,0
66.249.68.1,1590,0,0,0,1,1545,0,1590,0
66.249.68.2,23,0,0,0,2,23,0,10,13
66.249.68.3,17,0,0,0,2,17,0,2,15
66.249.68.32,39,0,0,0,1,39,0,39,0
66.249.68.33,43,0,0,0,1,43,0,43,0
66.249.68.38,2,0,0,0,1,2,0,2,0
66.249.68.39,94,0,0,0,1,94,0,94,0
66.249.68.4,10,0,0,0,1,10,0,0,10
66.249.68.5,3,0,0,0,1,3,0,3,0
66.249.68.6,1,0,0,0,1,1,0,1,0
66.249.68.7,3063,0,0,0,1,2916,0,3063,0
66.249.68.71,1,0,0,0,1,1,0,1,0
66.249.68.8,2243,0,0,0,1,2157,0,2243,0
66.249.69.12,14,0,0,0,1,14,0,14,0
66.249.69.13,8,0,0,0,1,8,0,8,0
66.249.69.14,5,0,0,0,1,5,0,5,0
66.249.69.192,5,0,0,0,1,5,0,5,0
66.249.69.198,9,0,0,0,1,9,0,0,9
66.249.69.199,6,0,0,0,2,6,0,2,4
66.249.69.200,5,0,0,0,2,5,0,2,3
66.249.72.206,1,0,0,0,1,1,0,1,0
66.249.77.96,192,0,0,0,1,192,0,192,0
66.249.77.97,4,0,0,0,1,4,0,0,4
66.249.77.98,566,0,0,0,2,559,0,565,1
66.249.77.99,380,0,0,0,2,377,0,378,2
66.249.79.100,1,0,0,0,1,1,0,1,0
66.249.79.135,1,0,0,0,1,1,0,1,0
66.249.79.136,1,0,0,0,1,1,0,1,0
66.249.79.160,28,0,0,0,1,28,0,28,0
66.249.79.161,34,0,0,0,1,34,0,34,0
66.249.79.162,41,0,0,0,1,41,0,41,0
66.249.79.163,1,0,0,0,1,1,0,1,0
66.249.79.166,1,0,0,0,1,1,0,1,0
66.249.79.167,4,0,0,0,1,4,0,4,0
66.249.79.168,2,0,0,0,1,2,0,2,0
66.249.79.171,35,0,0,0,1,35,0,0,35
66.249.79.172,35,0,0,0,1,35,0,0,35
66.249.79.173,31,0,0,0,1,31,0,0,31
66.249.79.192,1,0,0,0,1,1,0,1,0
66.249.79.193,1,0,0,0,1,1,0,1,0
66.249.79.197,1,0,0,0,1,1,0,1,0
66.249.79.206,2,0,0,0,1,2,0,2,0
66.249.79.229,3,0,0,0,1,3,0,3,0
66.249.79.230,1,0,0,0,1,1,0,1,0
66.249.79.231,1,0,0,0,1,1,0,1,0
66.249.79.34,1,0,0,0,1,1,0,1,0
66.249.79.35,1,0,0,0,1,1,0,1,0
66.249.79.64,3,0,0,0,1,3,0,3,0
66.249.79.66,2,0,0,0,1,2,0,2,0
66.249.79.8,1,0,0,0,1,1,0,1,0
66.249.79.98,1,0,0,0,1,1,0,1,0
66.249.79.99,1,0,0,0,1,1,0,1,0
66.249.80.38,44,0,0,0,1,44,0,44,0
66.249.80.39,44,0,0,0,1,44,0,44,0
66.249.80.40,42,0,0,0,1,42,0,42,0
66.249.83.110,3,0,0,0,1,3,0,3,0
66.249.83.111,8,0,0,0,1,8,0,8,0
66.249.83.112,5,0,0,0,1,5,0,5,0
66.249.83.116,17,0,0,0,1,17,0,17,0
66.249.83.117,11,0,0,0,1,11,0,11,0
66.249.83.118,13,0,0,0,1,13,0,13,0
66.249.93.194,19,0,0,0,1,19,0,19,0
66.249.93.195,20,0,0,0,1,20,0,20,0
66.249.93.196,23,0,0,0,1,23,0,23,0
66.27.119.170,10,0,0,0,1,10,0,10,0
66.27.123.186,41,0,0,0,2,41,0,39,2
66.27.124.204,2,0,0,0,1,2,0,2,0
66.27.166.127,0,0,0,2,1,1,0,2,0
66.27.65.56,1,0,0,0,1,1,0,1,0
66.27.72.156,6,0,0,0,1,6,0,6,0
66.29.132.6,5,0,0,0,2,5,0,1,4
66.29.138.169,2,0,0,3,4,4,0,5,0
66.29.147.167,1,0,0,0,1,1,0,0,1
66.57.136.228,0,0,0,1,1,1,0,1,0
66.57.151.235,0,0,0,1,1,1,0,1,0
66.64.24.218,1,0,0,0,1,1,0,1,0
66.66.137.168,0,0,0,1,1,1,0,1,0
66.70.205.227,2,0,0,0,1,2,0,2,0
66.74.221.5,4,0,0,0,1,4,0,4,0
66.74.76.188,50,0,0,0,2,50,0,47,3
66.75.241.16,12,0,0,0,1,12,0,12,0
66.75.33.248,16,0,0,0,1,16,0,16,0
66.75.40.88,85,0,0,0,1,85,0,85,0
66.75.59.49,4,0,0,0,1,4,0,4,0
66.79.103.134,0,0,0,1,1,1,0,0,1
66.8.6.147,0,0,0,1,1,1,0,1,0
66.8.6.149,0,0,0,1,1,1,0,1,0
66.97.180.37,0,0,0,2,1,1,0,2,0
67.0.77.101,1,0,0,0,1,1,0,1,0
67.1.108.211,1,0,0,0,1,1,0,1,0
67.1.196.145,7,0,0,0,1,7,0,7,0
67.1.229.211,4,0,0,0,1,4,0,4,0
67.131.178.31,57,0,0,0,1,57,0,57,0
67.143.180.100,1,0,0,0,1,1,0,1,0
67.162.243.173,5,0,0,0,1,5,0,5,0
67.162.55.221,4,0,0,0,1,2,0,4,0
67.162.84.128,1,0,0,0,1,1,0,1,0
67.167.119.187,0,0,0,1,1,1,0,1,0
67.168.144.152,6,0,0,0,1,6,0,6,0
67.180.163.141,17,0,0,0,1,17,0,17,0
67.181.68.129,1,0,0,0,1,1,0,1,0
67.185.73.31,8,0,0,0,1,7,0,8,0
67.186.121.216,8,0,0,0,1,8,0,8,0
67.198.205.222,1,0,0,0,1,1,0,1,0
67.202.48.39,1,0,0,0,1,1,0,1,0
67.205.145.129,0,0,0,1,1,1,0,1,0
67.205.145.203,0,0,0,2,2,2,0,2,0
67.205.155.53,0,0,0,3,3,3,0,1,2
67.205.180.156,0,0,0,1,1,1,0,0,1
67.205.190.70,0,0,0,4,2,4,0,4,0
67.205.235.123,98,0,0,0,1,98,0,98,0
67.21.36.5,2,0,0,1,2,3,0,1,2
67.216.105.95,0,0,0,1,1,1,0,1,0
67.216.52.56,1,0,0,0,1,1,0,1,0
67.217.56.126,0,0,0,1,1,1,0,1,0
67.23.236.230,0,0,0,1,1,1,0,1,0
67.230.66.17,0,0,0,12,2,1,0,12,0
67.237.179.95,1,0,0,0,1,1,0,1,0
67.242.142.107,12,0,0,0,1,12,0,12,0
67.243.200.181,1,0,0,0,1,1,0,1,0
67.245.25.141,11,0,0,0,1,10,0,11,0
67.245.7.92,6,0,0,0,1,6,0,6,0
67.246.241.97,6,0,0,0,1,6,0,6,0
67.247.104.198,4,0,0,0,1,4,0,4,0
67.249.200.98,3,0,0,0,1,3,0,3,0
67.43.22.146,2,0,0,0,1,2,0,2,0
67.49.21.105,8,0,0,0,1,8,0,8,0
67.58.235.115,61,0,0,0,1,61,0,61,0
67.6.3.243,34,0,0,0,1,34,0,34,0
67.80.32.143,1,0,0,0,1,1,0,1,0
67.86.179.203,1,0,0,0,1,1,0,1,0
67.87.1.170,6,0,0,0,1,6,0,6,0
68.1.45.98,25,0,0,0,1,25,0,25,0
68.10.108.126,1,0,0,0,1,1,0,1,0
68.101.165.111,14,0,0,0,1,14,0,14,0
68.101.218.55,21,0,0,0,1,21,0,21,0
68.101.231.131,11,0,0,0,1,11,0,11,0
68.105.102.43,6,0,0,0,1,6,0,6,0
68.105.120.118,2,0,0,0,1,2,0,2,0
68.105.70.186,143,0,0,0,1,143,0,143,0
68.105.77.83,7,0,0,0,1,7,0,7,0
68.108.250.218,3,0,0,0,2,3,0,1,2
68.108.53.139,13,0,0,0,1,13,0,13,0
68.109.79.132,7,0,0,0,1,7,0,7,0
68.11.32.59,12,0,0,0,1,12,0,12,0
68.111.130.157,5,0,0,0,1,5,0,5,0
68.111.65.1,30,0,0,0,1,30,0,30,0
68.111.83.245,24,0,0,0,1,24,0,24,0
68.161.194.154,1,0,0,0,1,1,0,1,0
68.163.104.130,1,0,0,0,1,1,0,1,0
68.178.145.205,2,0,0,0,2,2,0,1,1
68.178.148.7,1,0,0,0,1,1,0,0,1
68.178.151.243,1,0,0,0,1,1,0,0,1
68.178.161.211,36,0,0,0,1,18,0,36,0
68.178.163.67,0,0,0,19,1,19,0,19,0
68.178.166.155,0,0,0,2,1,2,0,2,0
68.178.166.83,2,0,0,3,4,5,0,1,4
68.178.167.72,0,0,0,1,1,1,0,1,0
68.178.168.84,0,0,0,36,1,36,0,36,0
68.178.200.24,0,0,0,1,1,1,0,0,1
68.183.175.171,0,0,0,1,1,1,0,1,0
68.183.175.173,0,0,0,1,1,1,0,1,0
68.183.192.14,1,0,0,0,1,1,0,1,0
68.183.193.242,2,0,0,5,3,7,0,2,5
68.183.197.193,2,0,0,0,1,1,0,2,0
68.183.21.219,0,0,0,1,1,1,0,0,1
68.183.21.233,0,0,0,1,1,1,0,1,0
68.183.224.244,2,0,0,0,1,1,0,2,0
68.183.227.84,0,0,0,1,1,1,0,0,1
68.183.234.181,0,0,0,1,1,1,0,0,1
68.183.53.103,2,0,0,0,2,2,0,1,1
68.183.53.77,8,0,0,12,5,5,0,17,3
68.183.7.146,0,0,0,2,2,2,0,2,0
68.183.79.113,0,0,0,6,1,6,0,0,6
68.183.80.103,6,0,0,1,2,7,0,7,0
68.183.86.63,4,0,0,8,2,4,0,12,0
68.183.88.154,6,0,0,0,1,1,0,6,0
68.183.92.94,0,0,0,1,1,1,0,0,1
68.183.93.52,0,0,0,18,18,1,18,0,0
68.186.54.13,1,0,0,0,1,1,0,1,0
68.187.192.220,4,0,0,0,1,4,0,4,0
68.189.102.78,5,0,0,0,1,5,0,5,0
68.190.39.7,2,0,0,0,2,2,0,1,1
68.198.193.159,0,0,0,1,1,1,0,1,0
68.201.102.238,1,0,0,0,1,1,0,1,0
68.21.148.163,7,0,0,0,1,7,0,7,0
68.219.251.85,0,0,0,1,1,1,0,1,0
68.226.70.38,2,0,0,0,1,2,0,2,0
68.229.78.83,1,0,0,0,1,1,0,1,0
68.237.47.185,33,0,0,0,1,33,0,33,0
68.3.59.109,103,0,0,0,1,103,0,103,0
68.35.82.207,6,0,0,0,1,6,0,6,0
68.36.138.215,2,0,0,0,1,1,0,2,0
68.4.124.112,4,0,0,0,1,4,0,4,0
68.4.179.156,1,0,0,0,1,1,0,1,0
68.4.217.203,76,0,0,0,2,76,0,74,2
68.4.253.35,61,0,0,0,1,61,0,61,0
68.4.255.56,20,0,0,0,1,20,0,20,0
68.4.63.117,1,0,0,0,1,1,0,1,0
68.4.89.187,4,0,0,0,1,4,0,4,0
68.4.91.69,19,0,0,0,1,19,0,19,0
68.47.236.206,7,0,0,0,1,7,0,7,0
68.49.233.165,0,0,0,7,1,1,0,0,7
68.49.92.27,10,0,0,0,1,10,0,10,0
68.5.144.149,9,0,0,0,2,9,0,6,3
68.5.225.31,28,0,0,0,1,28,0,28,0
68.5.251.179,36,0,0,0,1,36,0,36,0
68.5.77.112,3,0,0,0,1,3,0,3,0
68.6.137.149,13,0,0,0,1,13,0,13,0
68.6.170.227,7,0,0,0,1,7,0,7,0
68.6.195.198,30,0,0,0,1,30,0,30,0
68.6.203.125,7,0,0,0,1,7,0,7,0
68.6.229.190,3,0,0,0,1,3,0,3,0
68.6.64.99,18,0,0,0,1,18,0,18,0
68.67.203.55,1,0,0,0,1,1,0,0,1
68.69.184.62,0,0,0,1,1,1,0,0,1
68.69.185.50,13,0,0,20,11,29,0,3,30
68.69.185.54,0,0,0,8,3,8,0,1,7
68.7.126.119,23,0,0,0,2,23,0,21,2
68.7.141.139,85,0,0,0,1,85,0,85,0
68.7.147.42,13,0,0,0,1,13,0,13,0
68.7.157.93,14,0,0,0,1,14,0,14,0
68.7.166.65,25,0,0,0,1,25,0,25,0
68.7.236.84,20,0,0,0,1,20,0,20,0
68.7.97.118,6,0,0,0,1,6,0,6,0
68.73.121.47,1,0,0,0,1,1,0,1,0
68.73.213.197,6,0,0,0,1,6,0,6,0
68.74.130.249,1,0,0,0,1,1,0,1,0
68.8.121.130,4,0,0,0,1,4,0,4,0
68.8.125.172,10,0,0,0,1,10,0,10,0
68.8.15.29,50,0,0,0,1,50,0,50,0
68.8.222.88,21,0,0,0,1,21,0,21,0
68.8.41.201,1,0,0,0,1,1,0,1,0
68.8.53.107,18,0,0,0,1,18,0,18,0
68.8.57.138,6,0,0,0,1,6,0,6,0
68.8.62.134,32,0,0,0,2,32,0,30,2
68.8.72.109,8,0,0,0,1,8,0,8,0
68.8.74.120,13,0,0,0,1,13,0,13,0
68.81.171.63,7,0,0,0,1,7,0,7,0
68.99.176.222,8,0,0,0,1,8,0,8,0
68.99.85.15,7,0,0,0,1,7,0,7,0
69.112.38.61,6,0,0,0,1,6,0,6,0
69.115.40.141,1,0,0,0,1,1,0,1,0
69.117.68.90,19,0,0,0,1,19,0,19,0
69.119.148.212,7,0,0,0,1,7,0,7,0
69.122.185.223,25,0,0,0,1,25,0,25,0
69.122.253.251,1,0,0,0,1,1,0,1,0
69.124.106.0,8,0,0,0,1,8,0,8,0
69.125.149.79,0,0,0,1,1,1,0,1,0
69.129.119.138,1,0,0,0,1,1,0,1,0
69.136.211.180,0,0,0,1,1,1,0,1,0
69.136.238.17,1,0,0,0,1,1,0,1,0
69.136.95.43,5,0,0,0,1,5,0,5,0
69.147.86.138,14,0,0,0,1,14,0,14,0
69.147.86.139,13,0,0,0,1,13,0,13,0
69.147.86.248,14,0,0,0,1,14,0,14,0
69.147.86.72,13,0,0,0,1,13,0,13,0
69.147.86.73,21,0,0,0,1,21,0,21,0
69.147.87.121,22,0,0,0,1,22,0,22,0
69.147.87.185,28,0,0,0,1,28,0,28,0
69.147.87.55,30,0,0,0,1,30,0,30,0
69.147.88.139,11,0,0,0,1,11,0,11,0
69.147.88.202,9,0,0,0,1,9,0,9,0
69.147.89.12,8,0,0,0,1,8,0,8,0
69.147.89.13,6,0,0,0,1,6,0,6,0
69.147.89.136,15,0,0,0,1,15,0,15,0
69.147.89.137,3,0,0,0,1,3,0,3,0
69.147.89.16,12,0,0,0,1,12,0,12,0
69.147.89.196,13,0,0,0,1,13,0,13,0
69.147.89.254,10,0,0,0,1,10,0,10,0
69.147.89.72,9,0,0,0,1,9,0,9,0
69.147.90.10,17,0,0,0,1,17,0,17,0
69.147.90.11,4,0,0,0,1,4,0,4,0
69.147.90.126,6,0,0,0,1,6,0,6,0
69.147.90.148,9,0,0,0,1,9,0,9,0
69.147.90.190,6,0,0,0,1,6,0,6,0
69.147.90.200,5,0,0,0,1,5,0,5,0
69.147.90.207,12,0,0,0,1,12,0,12,0
69.147.90.254,9,0,0,0,1,9,0,9,0
69.147.90.62,11,0,0,0,1,11,0,11,0
69.147.90.70,9,0,0,0,1,9,0,9,0
69.147.91.10,8,0,0,0,1,8,0,8,0
69.147.91.11,11,0,0,0,1,11,0,11,0
69.147.91.16,5,0,0,0,1,5,0,5,0
69.147.91.62,8,0,0,0,1,8,0,8,0
69.147.92.147,9,0,0,0,1,9,0,9,0
69.147.92.219,4,0,0,0,1,4,0,4,0
69.147.92.87,10,0,0,0,1,10,0,10,0
69.147.93.12,7,0,0,0,1,7,0,7,0
69.147.93.136,12,0,0,0,1,12,0,12,0
69.147.93.139,4,0,0,0,1,4,0,4,0
69.147.93.14,4,0,0,0,1,4,0,4,0
69.147.93.95,4,0,0,0,1,4,0,4,0
69.147.94.142,4,0,0,0,1,4,0,4,0
69.147.94.143,4,0,0,0,1,4,0,4,0
69.147.95.10,4,0,0,0,1,4,0,4,0
69.147.95.11,4,0,0,0,1,4,0,4,0
69.159.12.143,1,0,0,0,1,1,0,1,0
69.159.161.38,1,0,0,0,1,1,0,1,0
69.162.89.186,1,0,0,0,1,1,0,1,0
69.164.194.207,0,0,0,2,2,2,0,1,1
69.164.195.48,0,0,0,1,1,1,0,0,1
69.164.196.45,0,0,0,1,1,1,0,0,1
69.164.213.237,0,0,0,1,1,1,0,1,0
69.164.214.243,1,0,0,4,5,5,0,2,3
69.164.217.245,2,0,0,2,3,3,0,0,4
69.164.217.74,3,0,0,0,1,1,0,3,0
69.165.41.152,0,0,0,1,1,1,0,1,0
69.165.65.72,1,0,0,0,1,1,0,1,0
69.168.226.181,0,0,0,1,1,1,0,0,1
69.171.230.10,1,0,0,0,1,1,0,1,0
69.171.230.11,1,0,0,0,1,1,0,1,0
69.171.230.116,1,0,0,0,1,1,0,1,0
69.171.230.117,2,0,0,0,1,2,0,2,0
69.171.230.119,1,0,0,0,1,1,0,1,0
69.171.230.120,4,0,0,0,1,4,0,4,0
69.171.230.2,1,0,0,0,1,1,0,1,0
69.171.230.3,1,0,0,0,1,1,0,1,0
69.171.230.4,2,0,0,0,1,2,0,2,0
69.171.230.6,2,0,0,0,1,2,0,2,0
69.171.230.8,1,0,0,0,1,1,0,1,0
69.171.231.1,1,0,0,0,1,1,0,1,0
69.171.231.10,2,0,0,0,1,2,0,2,0
69.171.231.116,1,0,0,0,1,1,0,1,0
69.171.231.117,1,0,0,0,1,1,0,1,0
69.171.231.119,2,0,0,0,1,2,0,2,0
69.171.231.120,2,0,0,0,1,2,0,2,0
69.171.231.2,1,0,0,0,1,1,0,1,0
69.171.231.3,2,0,0,0,1,2,0,2,0
69.171.231.4,1,0,0,0,1,1,0,1,0
69.171.231.7,3,0,0,0,1,3,0,3,0
69.171.249.1,2,0,0,0,1,2,0,2,0
69.171.249.10,1,0,0,0,1,1,0,1,0
69.171.249.111,1,0,0,0,1,1,0,1,0
69.171.249.116,1,0,0,0,1,1,0,1,0
69.171.249.117,1,0,0,0,1,1,0,1,0
69.171.249.118,1,0,0,0,1,1,0,1,0
69.171.249.119,2,0,0,0,1,2,0,2,0
69.171.249.2,1,0,0,0,1,1,0,1,0
69.171.249.3,2,0,0,0,1,2,0,2,0
69.171.249.4,3,0,0,0,1,3,0,3,0
69.171.249.5,2,0,0,0,1,2,0,2,0
69.171.249.6,1,0,0,0,1,1,0,1,0
69.171.249.7,1,0,0,0,1,1,0,1,0
69.171.249.8,2,0,0,0,1,2,0,2,0
69.171.249.9,2,0,0,0,1,2,0,2,0
69.171.251.1,1,0,0,0,1,1,0,1,0
69.171.251.116,1,0,0,0,1,1,0,1,0
69.171.251.117,1,0,0,0,1,1,0,1,0
69.171.251.118,1,0,0,0,1,1,0,1,0
69.171.251.12,1,0,0,0,1,1,0,1,0
69.171.251.13,1,0,0,0,1,1,0,1,0
69.171.251.15,1,0,0,0,1,1,0,1,0
69.171.251.16,2,0,0,0,1,2,0,2,0
69.171.251.17,2,0,0,0,1,2,0,2,0
69.171.251.19,1,0,0,0,1,1,0,1,0
69.171.251.2,1,0,0,0,1,1,0,1,0
69.171.251.3,1,0,0,0,1,1,0,1,0
69.171.251.5,1,0,0,0,1,1,0,1,0
69.171.251.7,1,0,0,0,1,1,0,1,0
69.171.251.8,2,0,0,0,1,2,0,2,0
69.171.251.9,1,0,0,0,1,1,0,1,0
69.181.112.150,95,0,0,0,1,95,0,95,0
69.181.186.182,1,0,0,0,1,1,0,1,0
69.193.218.50,12,0,0,0,1,12,0,12,0
69.201.141.144,0,0,0,1,1,1,0,1,0
69.204.82.108,1,0,0,0,1,1,0,1,0
69.216.19.36,7,0,0,0,1,7,0,7,0
69.223.85.3,4,0,0,0,1,4,0,4,0
69.23.41.159,1,0,0,0,1,1,0,1,0
69.231.165.150,2,0,0,0,1,1,0,2,0
69.238.228.67,88,0,0,0,1,88,0,88,0
69.24.199.28,0,0,0,1,1,1,0,1,0
69.246.128.69,7,0,0,0,1,7,0,7,0
69.253.72.7,1,0,0,0,1,1,0,1,0
69.28.236.4,7,0,0,0,1,7,0,7,0
69.30.162.42,25,0,0,0,1,25,0,25,0
69.4.234.90,6,0,0,0,1,6,0,6,0
69.4.234.91,7,0,0,0,1,7,0,7,0
69.4.234.95,3,0,0,0,1,3,0,3,0
69.63.184.1,2,0,0,0,1,2,0,2,0
69.63.184.10,3,0,0,0,1,3,0,3,0
69.63.184.113,1,0,0,0,1,1,0,1,0
69.63.184.116,1,0,0,0,1,1,0,1,0
69.63.184.117,1,0,0,0,1,1,0,1,0
69.63.184.118,1,0,0,0,1,1,0,1,0
69.63.184.120,2,0,0,0,1,2,0,2,0
69.63.184.3,1,0,0,0,1,1,0,1,0
69.63.184.5,1,0,0,0,1,1,0,1,0
69.63.184.6,1,0,0,0,1,1,0,1,0
69.63.184.7,3,0,0,0,1,3,0,3,0
69.63.189.116,1,0,0,0,1,1,0,1,0
69.63.189.117,1,0,0,0,1,1,0,1,0
69.63.189.119,2,0,0,0,1,2,0,2,0
69.63.189.120,1,0,0,0,1,1,0,1,0
69.63.189.4,1,0,0,0,1,1,0,1,0
69.63.189.5,3,0,0,0,1,3,0,3,0
69.63.189.6,3,0,0,0,1,3,0,3,0
69.63.189.7,2,0,0,0,1,2,0,2,0
69.63.189.8,1,0,0,0,1,1,0,1,0
69.63.189.9,1,0,0,0,1,1,0,1,0
69.77.249.3,6,0,0,0,1,6,0,6,0
69.84.105.4,1,0,0,0,1,1,0,1,0
69.92.1.25,9,0,0,0,1,9,0,9,0
70.133.178.48,1,0,0,0,1,1,0,1,0
70.134.208.48,6,0,0,0,1,6,0,6,0
70.137.105.73,27,0,0,0,1,27,0,27,0
70.160.44.179,22,0,0,0,1,22,0,22,0
70.162.174.6,66,0,0,0,1,66,0,66,0
70.164.97.66,2,0,0,0,1,2,0,2,0
70.165.50.90,11,0,0,0,1,11,0,11,0
70.169.227.78,26,0,0,0,1,26,0,26,0
70.174.240.27,5,0,0,0,1,5,0,5,0
70.174.66.63,1,0,0,0,1,1,0,1,0
70.181.240.28,2,0,0,0,1,2,0,2,0
70.185.170.219,1,0,0,0,1,1,0,1,0
70.21.196.193,2,0,0,0,2,2,0,1,1
70.227.90.21,4,0,0,0,1,4,0,4,0
70.228.82.159,16,0,0,0,1,16,0,16,0
70.44.97.80,2,0,0,0,2,2,0,1,1
70.62.252.210,1,0,0,0,1,1,0,1,0
70.72.196.13,8,0,0,0,1,8,0,8,0
70.79.182.238,1,0,0,0,1,1,0,1,0
70.80.211.91,1,0,0,0,1,1,0,1,0
70.81.241.105,1,0,0,0,1,1,0,1,0
70.95.111.205,204,0,0,0,1,204,0,204,0
70.95.111.219,4,0,0,0,1,4,0,4,0
70.95.119.17,6,0,0,0,1,6,0,6,0
70.95.130.222,42,0,0,0,1,42,0,42,0
70.95.136.80,22,0,0,0,1,22,0,22,0
70.95.14.240,6,0,0,0,1,6,0,6,0
70.95.140.65,7,0,0,0,1,7,0,7,0
70.95.140.67,32,0,0,0,1,32,0,32,0
70.95.146.242,5,0,0,0,1,5,0,5,0
70.95.147.46,6,0,0,0,1,6,0,6,0
70.95.150.9,14,0,0,0,1,14,0,14,0
70.95.151.195,242,0,0,0,1,242,0,242,0
70.95.16.38,1,0,0,0,1,1,0,1,0
70.95.163.33,6,0,0,0,1,6,0,6,0
70.95.176.230,7,0,0,0,1,7,0,7,0
70.95.178.239,10,0,0,0,1,10,0,10,0
70.95.188.120,6,0,0,0,1,6,0,6,0
70.95.193.112,4,0,0,0,1,4,0,4,0
70.95.200.95,154,0,0,0,1,154,0,154,0
70.95.201.205,12,0,0,0,1,12,0,12,0
70.95.204.216,44,0,0,0,1,44,0,44,0
70.95.220.58,17,0,0,0,1,17,0,17,0
70.95.31.58,9,0,0,0,1,9,0,9,0
70.95.38.235,14,0,0,0,1,12,0,14,0
70.95.4.192,1,0,0,0,1,1,0,1,0
70.95.65.93,7,0,0,0,2,7,0,5,2
70.95.75.20,23,0,0,0,1,23,0,23,0
70.95.79.194,6,0,0,0,1,6,0,6,0
70.95.82.93,26,0,0,0,1,24,0,26,0
70.95.86.133,16,0,0,0,1,16,0,16,0
71.10.197.27,1,0,0,0,1,1,0,1,0
71.105.141.235,7,0,0,0,1,7,0,7,0
71.105.15.243,1,0,0,0,1,1,0,1,0
71.105.243.130,0,0,0,1,1,1,0,1,0
71.105.4.13,31,0,0,0,1,31,0,31,0
71.105.66.238,1,0,0,0,1,1,0,1,0
71.11.182.19,6,0,0,0,1,6,0,6,0
71.114.94.153,0,0,0,1,1,1,0,1,0
71.121.150.118,1,0,0,0,1,1,0,1,0
71.125.18.5,6,0,0,0,1,6,0,6,0
71.128.15.188,4,0,0,0,1,4,0,4,0
71.136.96.212,2,0,0,0,1,1,0,2,0
71.142.246.173,23,0,0,0,1,23,0,23,0
71.150.192.71,41,0,0,0,1,41,0,41,0
71.163.136.145,14,0,0,0,1,14,0,14,0
71.167.232.237,0,0,0,1,1,1,0,0,1
71.167.84.78,6,0,0,0,1,6,0,6,0
71.172.125.174,16,0,0,0,1,16,0,16,0
71.179.188.55,0,0,0,1,1,1,0,1,0
71.183.0.17,24,0,0,0,1,24,0,24,0
71.183.144.64,4,0,0,0,1,2,0,4,0
71.188.122.140,9,0,0,0,1,9,0,9,0
71.188.54.173,0,0,0,1,1,1,0,1,0
71.190.117.61,21,0,0,0,1,21,0,21,0
71.192.16.184,1,0,0,0,1,1,0,1,0
71.197.232.79,4,0,0,0,1,4,0,4,0
71.202.234.26,18,0,0,0,1,18,0,18,0
71.206.118.149,11,0,0,0,1,11,0,11,0
71.207.237.161,0,0,0,2,1,1,0,2,0
71.212.21.174,31,0,0,0,1,31,0,31,0
71.221.219.224,1,0,0,0,1,1,0,1,0
71.232.181.35,6,0,0,0,1,6,0,6,0
71.232.54.187,1,0,0,0,1,1,0,1,0
71.233.186.213,17,0,0,0,1,17,0,17,0
71.233.188.155,51,0,0,0,1,48,0,51,0
71.234.71.252,1,0,0,0,1,1,0,1,0
71.235.10.103,6,0,0,0,1,6,0,6,0
71.235.215.166,1,0,0,0,1,1,0,1,0
71.238.77.86,1,0,0,0,1,1,0,1,0
71.241.253.64,0,0,0,1,1,1,0,1,0
71.246.26.236,13,0,0,0,1,13,0,13,0
71.29.185.11,1,0,0,0,1,1,0,1,0
71.29.225.136,2,0,0,0,1,1,0,2,0
71.34.67.37,6,0,0,0,1,6,0,6,0
71.38.11.12,7,0,0,0,1,7,0,7,0
71.45.54.235,21,0,0,0,1,21,0,21,0
71.54.27.185,48,0,0,0,1,48,0,48,0
71.56.83.110,2,0,0,0,1,1,0,2,0
71.6.134.230,22,0,0,27,28,37,1,24,24
71.6.134.231,5,0,0,23,23,28,0,8,20
71.6.134.232,9,0,0,37,31,41,0,27,19
71.6.134.233,3,0,0,21,20,24,0,8,16
71.6.134.234,0,0,0,46,34,43,2,14,30
71.6.134.235,18,0,0,45,36,48,0,37,26
71.6.135.131,0,0,0,24,24,12,1,14,9
71.6.146.130,0,0,0,13,12,8,0,7,6
71.6.146.185,0,0,0,7,6,6,0,3,4
71.6.146.186,0,0,0,6,6,4,1,1,4
71.6.147.254,0,0,0,12,12,1,0,4,8
71.6.158.166,0,0,0,2,2,2,0,0,2
71.6.167.142,0,0,0,10,10,8,0,6,4
71.6.199.23,0,0,0,17,17,15,0,11,6
71.6.231.186,0,0,0,26,14,19,0,10,16
71.6.231.5,16,0,0,12,13,18,0,16,12
71.6.231.6,1,0,0,26,20,21,0,18,9
71.6.231.7,2,0,0,22,18,19,0,12,12
71.6.231.8,1,0,0,24,20,25,0,13,12
71.6.231.80,3,0,0,20,15,18,0,12,11
